fecha,ruta,total_abordo,pasajeros_abordo,personal_abordo,total_fallecidos,pasajeros_fallecidos,personal_fallecido,anio,decada
1937-02-19,"McPherson Ranges, Queensland, Australia",7,5,2,5,3,2,1937,1930
1937-03-12,"Bathurst, Gambia",4,0,4,4,0,4,1937,1930
1937-03-24,"Near Ouroux, France",6,1,5,5,1,4,1937,1930
1937-03-25,"Clifton, Pennsylvania",13,10,3,13,10,3,1937,1930
1937-03-26,"Wetnum, Germany",6,4,2,0,0,0,1937,1930
1937-05-06,"Lakehurst, New Jersey",97,36,61,35,13,22,1937,1930
1937-05-20,"Stuttgart, Germany",4,2,2,4,2,2,1937,1930
1937-06-02,Desertores Island Región de Los Lagos,9,5,4,9,5,4,1937,1930
1937-06-20,,6,5,1,6,5,1,1937,1930
1937-07-02,"Off Lae, New Guinea",2,0,2,2,0,2,1937,1930
1937-07-28,"Hal, Belgium",15,10,5,15,10,5,1937,1930
1937-08-02,"Wadi Halfa, Sudan",9,5,4,9,5,4,1937,1930
1937-08-02,"Off Cristobal, Panama",14,11,3,14,11,3,1937,1930
1937-08-06,"Bistrita, Romania",5,2,3,5,2,3,1937,1930
1937-08-08,"Chilang Point, Bias Bay, China",11,8,3,3,0,3,1937,1930
1937-08-10,"Daytona Beach, Florida",9,7,2,4,2,2,1937,1930
1937-08-23,"San Luis, Argentina",3,0,3,3,0,3,1937,1930
1937-08-27,"Wau, Papua New Guinea",1,0,1,1,0,1,1937,1930
1937-10-01,"Phaleron Bay, Greece",14,9,5,2,2,0,1937,1930
1937-10-06,"Palembang, Netherlands Indies",11,7,4,4,1,3,1937,1930
1937-10-17,"Haydens Peak, Wyoming",19,16,3,19,16,3,1937,1930
1937-10-27,Off Western Africa,7,2,5,7,2,5,1937,1930
1937-11-11,"Warsaw, Poland",11,9,2,4,2,2,1937,1930
1937-11-12,"Mannheim, Germany",12,9,3,10,7,3,1937,1930
1937-11-12,"Warsaw, Poland",11,9,2,4,2,2,1937,1930
1937-11-16,"Ostende, Belgium",11,8,3,11,8,3,1937,1930
1937-11-26,"Croydon, United Kingdom",3,0,3,3,0,3,1937,1930
1937-12-04,"Munich, Germany",17,14,3,4,4,0,1937,1930
1937-12-05,"Brindisi Harbor, Italy",19,13,6,2,1,1,1937,1930
1937-12-05,"Brindisi, Italy",8,4,4,2,1,1,1937,1930
1937-12-08,"Saint Sauveur, France",7,6,1,2,1,1,1937,1930
1937-12-24,"Kasperske Hory, Czechoslovakia",3,1,2,3,1,2,1937,1930
1938-01-04,"Frankfurt, Germany",6,3,3,6,3,3,1938,1930
1938-01-10,"Bozeman, Montana",10,8,2,10,8,2,1938,1930
1938-01-11,"Pago Pago, U.S. Samoa",7,0,7,7,0,7,1938,1930
1938-01-12,"North Pine, Ontario, Canada",1,0,1,1,0,1,1938,1930
1938-02-02,"Off San Clemente Island, California",14,0,14,11,0,11,1938,1930
1938-02-05,"Kandalaksha, Russia",19,0,19,13,0,13,1938,1930
1938-02-09,"Guadalupe, Mexico",2,0,0,2,0,0,1938,1930
1938-02-09,"Marseille, France",12,7,5,8,5,3,1938,1930
1938-02-13,Mediterranean Sea,14,10,4,14,10,4,1938,1930
1938-02-22,"Pontoise, France",3,0,0,3,0,0,1938,1930
1938-03-01,"Near Wawona, Cailifornia",9,6,3,9,6,3,1938,1930
1938-03-07,"Datia, India",7,3,4,7,3,4,1938,1930
1938-03-08,"Somerton, Australia",1,0,1,1,0,1,1938,1930
1938-03-23,"Corsavy, France",8,5,3,8,5,3,1938,1930
1938-04-30,"Near Formia, Italy",19,14,5,19,14,5,1938,1930
1938-05-05,"Balbuena, Mexico",6,5,1,1,5,1,1938,1930
1938-05-10,"Mangere, New Zealand",2,,,2,,,1938,1930
1938-05-16,"Near Saugus, California",9,7,2,9,7,2,1938,1930
1938-05-22,"Sao Paulo, Brazil",17,14,3,6,6,0,1938,1930
1938-05-24,"Cleveland, Ohio",10,7,3,10,7,3,1938,1930
1938-05-27,"Alberno Canal, BC, Canada",1,0,1,1,0,1,1938,1930
1938-05-27,"Langeoog, Germany",3,0,3,3,0,3,1938,1930
1938-06-08,"Near Singida, Tanzania",3,1,2,3,1,2,1938,1930
1938-06-19,"Mount  Mercedario, Chile",4,,,4,,,1938,1930
1938-07-08,"Billings, Montana",10,8,2,1,1,0,1938,1930
1938-07-14,"Off Sardinia, Italy",20,16,4,20,16,4,1938,1930
1938-07-19,Andes,4,0,4,4,0,4,1938,1930
1938-07-22,"Stulpica, Romania",14,12,2,14,12,2,1938,1930
1938-07-27,"Kisumu, Kenya",4,0,4,4,0,4,1938,1930
1938-07-29,Pacific Ocean between Manila and Guam,15,6,9,15,6,9,1938,1930
1938-08-10,"Debrecen, Hungary",12,10,2,12,10,2,1938,1930
1938-08-10,"Shishijima, Japan",6,3,3,6,3,3,1938,1930
1938-08-12,"Near San Andres Tuxtla, VeraCruz, Mexico",11,8,3,11,8,3,1938,1930
1938-08-13,"Kiel, Germany",17,14,3,16,13,3,1938,1930
1938-08-15,"Guanabara, Brazil",9,5,4,9,5,4,1938,1930
1938-08-18,"Bucharest, Romania",7,4,3,0,0,0,1938,1930
1938-08-18,"Montnago, Italy",15,13,2,15,13,2,1938,1930
1938-08-24,"Wangmoon, China",17,13,4,14,12,2,1938,1930
1938-08-24,"Tokyo, Japan",5,,,5,,,1938,1930
1938-08-29,"Near Tucumcari, New Mexico",11,8,3,0,0,0,1938,1930
1938-08-29,"Innisfail, Australia",9,8,1,5,4,1,1938,1930
1938-10-01,"Off Bathurst, Gambia",4,0,4,4,0,4,1938,1930
1938-10-01,"Grisons, Switzerland",13,10,3,13,10,3,1938,1930
1938-10-10,"Soest, Germany",20,16,4,20,16,4,1938,1930
1938-10-25,"Mt. Dandenong, Australia",18,14,4,18,14,4,1938,1930
1938-11-02,"Somerset, England",2,,,2,,,1938,1930
1938-11-04,"Channel Islands, Jersey",14,13,1,14,13,1,1938,1930
1938-11-14,"Schiphol, Amsterdam",19,14,5,6,2,4,1938,1930
1938-11-18,"Regina, Saskatchewan, Canada",2,0,2,2,0,2,1938,1930
1938-11-26,"Bathurst, Gambia",15,10,5,12,9,3,1938,1930
1938-11-27,"Bagdad, Iraq",6,0,6,4,0,4,1938,1930
1938-11-29,"Off Point Reyes, California",7,4,3,5,3,2,1938,1930
1938-12-02,"Mexico City, Mexico",8,5,3,8,5,3,1938,1930
1938-12-08,"Off Kuba Island, Okinawa",15,12,3,10,7,3,1938,1930
1938-12-09,"Amsterdam, Netherlands",4,0,4,4,0,4,1938,1930
1938-12-12,"Darwin, Australia",13,,,13,,,1938,1930
1939-01-07,"Paris, France",17,12,5,5,2,3,1939,1930
1939-01-13,"Rio de Janeiro, Brazil",10,7,3,10,7,3,1939,1930
1939-01-13,"Miles City, Montana",4,2,2,4,2,2,1939,1930
1939-01-18,"Katherine, Australia",4,1,3,4,1,3,1939,1930
1939-01-21,Atlantic Ocean between N.Y. and Bermuda,13,8,5,3,2,1,1939,1930
1939-02-12,"Juneau, Alaska",6,5,1,6,5,1,1939,1930
1939-02-24,"Near Roubien, France",10,6,4,10,6,4,1939,1930
1939-03-14,"Haren, Belgium",3,0,3,3,0,3,1939,1930
1939-03-16,"Manzanares, Colombia",8,6,2,8,6,2,1939,1930
1939-03-18,"Near Adler, Washington",10,8,2,10,8,2,1939,1930
1939-03-26,"Oklahoma City, Oklahoma",12,9,3,8,7,1,1939,1930
1939-04-03,"Near Marrakech, Morocco",9,,,9,,,1939,1930
1939-05-01,"Lumbo, Mozambique",4,0,4,2,0,2,1939,1930
1939-05-02,"Near Marrakech, Morocco",9,6,3,9,6,3,1939,1930
1939-05-08,"Guayaquil, Ecuador",1,0,1,1,0,1,1939,1930
1939-06-06,"Schiphol, Amsterdam",4,0,4,0,0,0,1939,1930
1939-06-10,"Vlissingen, The Netherlands",3,1,2,3,1,2,1939,1930
1939-06-20,Forest-in-Teesdale. United Kingdom,3,1,2,3,1,2,1939,1930
1939-07-20,"Konstanz, Switzerland",6,4,2,6,4,2,1939,1930
1939-08-04,"Barcelona, Spain",7,4,3,7,4,3,1939,1930
1939-08-13,"Rio de Janerio, Brazil",16,12,4,14,10,4,1939,1930
1939-08-15,"Off Copenhagen, Denmark",6,4,2,5,4,1,1939,1930
1939-08-28,"Lahore, India",2,1,1,2,1,1,1939,1930
1939-08-30,"Hannover, Germany",7,4,3,7,4,3,1939,1930
1939-09-26,North Sea,20,15,5,1,1,0,1939,1930
1939-10-10,"Calarmar, Colombia",5,3,2,5,3,2,1939,1930
1939-11-20,"Gosport, England",2,0,2,2,0,2,1939,1930
1939-12-18,South of Gibraltar,9,6,3,9,6,3,1939,1930
1939-12-21,Off Malta-Luqa,8,6,2,5,3,2,1939,1930
1939-12-24,"Mogador, Morocco",7,3,4,7,3,4,1939,1930
1940-01-22,"Denpasar, Indonesia",9,5,4,8,5,3,1940,1940
1940-02-10,"Near Cosenza, Italy",10,4,6,10,4,6,1940,1940
1940-02-27,"Near Bucaramanga, Columbia",11,9,2,11,9,2,1940,1940
1940-03-01,Gulf of Oman,8,4,4,8,4,4,1940,1940
1940-03-16,"Stromboli Island, Italy",14,10,4,14,10,4,1940,1940
1940-04-22,"Near Loch Lomond, Scotland",5,2,3,5,2,3,1940,1940
1940-06-02,"El Segundo, California",5,0,5,5,0,5,1940,1940
1940-06-14,"Off Prangli Island, Gulf of Finland, Estonia",9,7,2,9,7,2,1940,1940
1940-06-20,"Near Ouistreham, France",1,,,1,,,1940,1940
1940-07-07,Gulf of Tonkin,4,,,4,,,1940,1940
1940-08-09,"Hannover, Germany",13,10,3,2,2,0,1940,1940
1940-08-13,"Near Canberra, Australia",10,6,4,10,6,4,1940,1940
1940-08-22,"Gospic,,Coatia",11,9,2,11,9,2,1940,1940
1940-08-23,"Cluj, Romania",15,12,3,15,12,3,1940,1940
1940-08-31,"Near Lovettsville, Virginia",25,21,4,25,21,4,1940,1940
1940-10-22,"Osijek, Croatia",12,9,3,7,4,3,1940,1940
1940-10-29,"Near Changyi, China",14,10,4,9,8,1,1940,1940
1940-10-29,"Berlin, Germany",15,12,3,2,0,2,1940,1940
1940-11-04,"Near Rincon, Bolivia",17,14,3,17,14,3,1940,1940
1940-11-04,"Near Centerville, Utah",10,8,2,10,8,2,1940,1940
1940-11-08,"Rio de Janeiro, Brazil",18,14,4,18,14,4,1940,1940
1940-11-08,"Brandenburg, Germany",29,23,6,29,23,6,1940,1940
1940-11-27,Mediterranean Sea,6,,,6,,,1940,1940
1940-12-04,"Chicago, Illinois",16,13,3,10,7,3,1940,1940
1940-12-24,"Capri Island, Italy",7,3,4,7,3,4,1940,1940
1941-01-10,Mediterranean Sea,16,12,4,16,12,4,1941,1940
1941-01-15,"Off  Fernando de Noronha, Brazil",10,6,4,10,6,4,1941,1940
1941-01-17,"Near Nagyvarad, Hungary",16,13,3,12,9,3,1941,1940
1941-01-20,"Near Kian, China",6,1,5,5,1,4,1941,1940
1941-01-23,"Near Robertson, Missouri",13,10,3,2,1,1,1941,1940
1941-02-06,"Armstrong, ON, Canada",12,9,3,12,9,3,1941,1940
1941-02-26,"Atlanta, Georgia",16,13,3,9,6,3,1941,1940
1941-03-01,"Trontheim, Norway",12,9,3,3,3,0,1941,1940
1941-03-28,"Elands Bay, South Africa",10,6,4,10,6,4,1941,1940
1941-06-03,Atlantic Ocean,6,5,1,6,5,1,1941,1940
1941-06-18,"Bucharest, Romania",18,3,15,0,0,0,1941,1940
1941-06-21,Sea of Japan,18,15,3,18,15,3,1941,1940
1941-07-30,"Rome, Italy",25,20,5,5,5,0,1941,1940
1941-08-10,"Arran, Scotland",22,17,5,22,17,5,1941,1940
1941-08-14,"Ayr, Scotland",22,,,22,,,1941,1940
1941-08-18,"Near Sao Paulo, Brazil",14,10,4,8,5,3,1941,1940
1941-08-27,"Coen, Australila",3,2,1,3,2,1,1941,1940
1941-09-01,"Campbeltown, Argyll, Scotland",10,,,10,,,1941,1940
1941-09-01,"Bollemont, France",17,14,3,15,12,3,1941,1940
1941-10-03,"San Juan, Puerto Rico",15,9,6,2,2,0,1941,1940
1941-10-28,"Near Petrich, bulgaria",13,10,3,13,10,3,1941,1940
1941-10-30,"Near Moorhead, Minnesota",15,13,2,14,13,1,1941,1940
1941-10-30,"St. Thomas, Ontario, Canada",20,17,3,20,17,3,1941,1940
1941-11-29,"Chardzhou, Turkmenistan",36,31,5,7,5,2,1941,1940
1941-12-11,"Miami, Florida",3,,,3,,,1941,1940
1941-12-26,"Baiserke, Kazakhstan",34,28,6,26,21,5,1941,1940
1941-12-29,"Sabang, Indonesia",4,0,4,4,0,4,1941,1940
1942-01-16,"Near Las Vegas, Nevada",22,19,3,22,19,3,1942,1940
1942-01-20,"Kupang, Indonesia",11,7,4,11,,4,1942,1940
1942-01-26,"Kupang, Timor",5,2,3,5,2,3,1942,1940
1942-01-30,"Near Kupang, Timor",18,13,5,13,11,2,1942,1940
1942-02-15,"English Channel, near Plymouth, England",9,4,5,9,4,5,1942,1940
1942-02-19,"Zhengzhou-Xinzheng, China",1,0,1,1,0,1,1942,1940
1942-02-20,"Off Belmont, Brisbane, Australia",9,7,2,9,7,2,1942,1940
1942-02-28,Indian Ocean,20,16,4,20,16,4,1942,1940
1942-03-03,"Wyndham, Australia",12,8,4,8,,,1942,1940
1942-03-03,"Off Broome, Australia",21,19,2,20,18,2,1942,1940
1942-03-14,"Kunming, China",17,14,3,13,10,3,1942,1940
1942-04-21,"Pine Creek, Australia",12,10,2,12,10,2,1942,1940
1942-05-01,"Salt Lake City, Utah",17,14,3,17,14,3,1942,1940
1942-05-12,"Miles City, Montana",14,10,4,3,0,3,1942,1940
1942-05-19,"Near Rome, Italy",20,16,4,20,16,4,1942,1940
1942-07-01,"Near Premier, West Virginia",21,19,2,21,19,2,1942,1940
1942-07-07,"Off Broken Head, Australia",10,0,10,10,0,10,1942,1940
1942-07-20,"Llanfair, England",13,10,3,13,10,3,1942,1940
1942-08-13,"Algiers, Algeria",10,6,4,4,4,0,1942,1940
1942-08-21,,4,2,2,4,2,2,1942,1940
1942-08-22,Trinidad,13,10,3,13,10,3,1942,1940
1942-08-23,"Near Dunbeath, Scotland",15,11,4,14,10,4,1942,1940
1942-09-24,Off West Africa,19,13,6,19,13,6,1942,1940
1942-09-27,"Ameur el Ain, Algeria",25,18,7,25,18,7,1942,1940
1942-09-28,"Near Sao Paulo, Brazil",15,11,4,15,11,4,1942,1940
1942-10-01,"Kunming, China",,,,,,,1942,1940
1942-10-01,"Near Coamo, Puerto Rico",22,17,5,22,17,5,1942,1940
1942-10-03,"Botwood, Newfoundland",37,26,11,11,6,5,1942,1940
1942-10-22,"Yanaul, Russia",12,7,5,10,5,5,1942,1940
1942-10-22,"Budapest, Romania",17,14,3,17,14,3,1942,1940
1942-10-23,"Palm Springs, California",13,10,3,12,10,2,1942,1940
1942-10-24,"La Esperanza, Colombia",6,4,2,6,4,2,1942,1940
1942-10-30,Norway,10,7,3,10,7,3,1942,1940
1942-11-17,"Near Kranoyarsk, Russia",20,16,4,20,16,4,1942,1940
1942-12-12,"Near Tashkent, Russia",36,30,6,36,30,6,1942,1940
1942-12-15,"Fairfield, Utah",19,15,4,17,13,4,1942,1940
1942-12-19,"Near Vienna, Austria",16,13,3,2,2,0,1942,1940
1942-12-20,"Near Chilliwack, British Columbia, Canada",13,10,3,13,10,3,1942,1940
1943-01-09,"Near Cabo Ruivo, Marine Base, Lisbon, Portugal",15,11,4,13,10,3,1943,1940
1943-01-15,"Near Paramarino, Dutch Guyana",35,26,9,35,26,9,1943,1940
1943-01-18,"Off the Brazilian coast,  Atlantic Ocean",26,20,6,26,20,6,1943,1940
1943-01-21,"Ukiah, California",19,10,9,19,10,9,1943,1940
1943-01-22,"Near Chaparra, Peru",15,11,4,14,10,4,1943,1940
1943-02-09,"Near Gander, Newfoundland",21,,,19,,,1943,1940
1943-02-18,"Seattle, Washington",10,0,10,10,0,10,1943,1940
1943-02-22,"Lisbon, Portugal",39,33,6,25,20,5,1943,1940
1943-03-11,"Luishui, China",3,0,3,3,0,3,1943,1940
1943-03-13,"Himalaya, China",3,0,3,3,0,3,1943,1940
1943-03-27,"Archerfield Aerodrome, Queensland, Australia",24,20,4,24,20,4,1943,1940
1943-04-04,North Sea,7,4,3,7,4,3,1943,1940
1943-04-22,"Off Port Moresby, New Guinea",31,27,4,13,11,2,1943,1940
1943-06-01,Off the coast of France,17,13,4,17,13,4,1943,1940
1943-06-07,"Red Springs, North Carolina",20,16,4,20,16,4,1943,1940
1943-06-08,"Noumea,  New Caledonia",23,3,20,23,3,20,1943,1940
1943-06-14,"Near Mackay, OLD, Australia",41,35,6,40,34,6,1943,1940
1943-06-16,"Khartoum, Sudan",17,,,17,,,1943,1940
1943-06-30,"Khartoum, Sudan",16,,,16,,,1943,1940
1943-07-04,Gibraltar,13,,,12,,,1943,1940
1943-07-28,"Brandon Head, Ireland",25,18,7,10,9,1,1943,1940
1943-07-28,"Trammel, Kentucky",22,18,4,20,16,4,1943,1940
1943-08-01,"Ploesti, Romania",10,0,10,10,0,10,1943,1940
1943-08-07,"Off Townsville, Australia",27,23,4,27,23,4,1943,1940
1943-08-11,"Fort Hertz, China",3,0,3,3,0,3,1943,1940
1943-08-14,"Rhodes, Greece",17,13,4,17,13,4,1943,1940
1943-08-27,"Rio de Janeiro, Brazil",21,18,3,18,18,3,1943,1940
1943-08-27,North Sea,7,3,4,7,3,4,1943,1940
1943-09-10,"Off Galveston, Texas",22,0,22,22,0,22,1943,1940
1943-09-20,"Near Maxton, North Carolina",25,21,4,25,21,4,1943,1940
1943-09-22,"Near Calcutta, India",20,15,5,20,15,5,1943,1940
1943-10-15,"Near Centerville, Tennessee",15,11,4,15,11,4,1943,1940
1943-10-19,"St. Donat, Quebec, Canada",24,20,4,24,20,4,1943,1940
1943-10-22,"Hallo, Sweden",15,12,3,13,12,3,1943,1940
1943-10-22,"Columbus, Georgia",20,15,5,20,15,5,1943,1940
1943-11-05,Eastern Libya,19,10,9,19,10,9,1943,1940
1943-11-08,"Poona, India",1,,,1,,,1943,1940
1943-11-19,"Kunming, China",3,0,3,2,0,2,1943,1940
1943-11-19,"Kunming, China",3,0,3,3,0,3,1943,1940
1943-11-26,"Port Moresby, New Guinea",15,11,4,15,11,4,1943,1940
1943-12-17,"Off Montrose, Scotland",10,7,3,10,7,3,1943,1940
1943-12-18,"Suifu, China",3,0,3,3,0,3,1943,1940
1943-12-19,"Canal Creek, Australia",31,27,4,31,27,4,1943,1940
1943-12-29,"Lakeside, Utah",25,0,25,25,0,25,1943,1940
1944-01-15,"Belgrad, Yugoslavia",5,3,2,5,3,2,1944,1940
1944-02-10,"Memphis, Tennessee",24,21,3,24,21,3,1944,1940
1944-02-10,"Near Quelimane, Mozambique",14,10,4,14,10,4,1944,1940
1944-02-20,China,2,0,2,2,0,2,1944,1940
1944-02-21,"Eubeoa, Greece",16,13,3,16,13,3,1944,1940
1944-03-22,New Guinea,21,,,21,,,1944,1940
1944-04-06,"Near Nome, Alaska",6,3,3,6,3,3,1944,1940
1944-04-17,"Belgrad, Yugoslavia",7,4,3,5,4,1,1944,1940
1944-04-21,"Frederikstad, Norway",20,17,3,9,6,3,1944,1940
1944-04-25,"Montreal, Canada",16,11,5,16,11,5,1944,1940
1944-05-26,"Between Calcutta to Dinjan, China",12,9,3,12,9,3,1944,1940
1944-05-27,"Off Calcutta, India",14,,,14,,,1944,1940
1944-06-06,"Barneville, France",22,18,4,22,18,4,1944,1940
1944-06-06,"Flamanville, France",22,17,5,22,17,5,1944,1940
1944-06-06,"Carentan, France",22,18,4,22,18,4,1944,1940
1944-06-08,"Kunming, China",6,0,6,6,0,6,1944,1940
1944-06-18,"Kweilin, China",4,1,3,2,1,1,1944,1940
1944-06-20,"Porto Alegre, Brazil",10,8,2,10,8,2,1944,1940
1944-07-11,"Portland, Maine",2,0,2,2,0,2,1944,1940
1944-07-23,"Nineteen miles W of Kokoda, Papua New Guinea",17,15,2,17,15,2,1944,1940
1944-07-26,North Atlantic Ocean,26,20,6,26,20,6,1944,1940
1944-07-27,"Port Logan, Scotland",22,17,5,22,17,5,1944,1940
1944-07-31,"Funafuti, Gilbert Islands, Pacific Ocean",24,17,7,22,16,6,1944,1940
1944-08-03,"Naper, Nebraska",28,24,4,28,24,4,1944,1940
1944-08-08,"Off Antilla, Cuba",31,26,5,17,17,0,1944,1940
1944-08-12,"Blythburgh, England",2,0,2,2,0,2,1944,1940
1944-08-23,"Freckelton, England",3,0,3,3,0,3,1944,1940
1944-08-28,"Preswick, Scotland",20,14,6,20,14,6,1944,1940
1944-08-29,"Near Lidköping, Västergötland, Swden",15,12,3,11,8,3,1944,1940
1944-08-30,"Sao Paulo, Brazil",18,14,4,18,14,4,1944,1940
1944-09-02,"Belgrad, Yugoslavia",5,2,3,5,2,3,1944,1940
1944-09-07,"Near Mossman, Queensland, Australia",20,16,4,20,16,4,1944,1940
1944-09-17,"Copeland, Kansas",13,0,13,13,0,13,1944,1940
1944-09-18,Alaska,19,16,3,19,16,3,1944,1940
1944-09-21,"Rio Doce, Brazil",17,13,4,17,13,4,1944,1940
1944-09-27,"Near Dijon, France",9,5,4,9,5,4,1944,1940
1944-10-07,"Near Sadiya, India",3,0,3,3,0,3,1944,1940
1944-10-10,Bosnia,7,4,3,7,4,3,1944,1940
1944-10-11,"Sydney, Australia",30,,,1,,,1944,1940
1944-10-11,"Sydney, Australia",29,22,7,1,1,0,1944,1940
1944-10-16,"Telemark, Norway",15,12,3,15,12,3,1944,1940
1944-10-17,"Komarom,, Hungary",9,6,3,1,1,0,1944,1940
1944-10-18,"Birkenhead, England",24,19,5,24,19,5,1944,1940
1944-11-04,"Hanford, California",24,21,3,24,21,3,1944,1940
1944-11-06,"Jacksonville, Florida",17,14,3,17,14,3,1944,1940
1944-11-09,"Seljord, Norway",,,,,,,1944,1940
1944-11-10,"Near Kumming, Yunan, China",20,17,3,20,17,3,1944,1940
1944-11-19,"Lewes, England",30,25,5,25,20,5,1944,1940
1944-11-29,"Nairobi, Kenya",11,7,4,11,7,4,1944,1940
1944-11-29,"Tegucigalpa, Nicaragua",16,14,2,16,14,2,1944,1940
1944-11-29,"Off Falsterbo, Sweden",10,6,4,10,6,4,1944,1940
1944-11-30,"Dinjan, China",3,0,3,3,0,3,1944,1940
1944-12-01,"Van Nuys, California",17,14,3,9,6,3,1944,1940
1944-12-03,Atlantic Ocean,5,,,5,,,1944,1940
1944-12-07,"Orlivka, Ukraine",16,11,5,16,11,5,1944,1940
1944-12-15,English Channel,3,2,1,3,2,1,1944,1940
1945-01-06,"Near Dinjan, India",4,0,4,4,0,4,1945,1940
1945-01-08,"Port of Spain, Trinidad",30,,,23,,,1945,1940
1945-01-10,"Burbank, California",24,21,3,24,21,3,1945,1940
1945-01-14,China,6,0,6,4,0,4,1945,1940
1945-01-16,"Near Kunming, China",3,0,3,3,0,3,1945,1940
1945-01-23,"Timor, Indonesia",11,,,11,,,1945,1940
1945-01-31,"Redesdale, Australia",10,8,2,10,8,2,1945,1940
1945-02-02,"Near Montieri, Italy",26,22,4,23,21,2,1945,1940
1945-02-06,"Nunters Burgh, England",23,19,4,23,19,4,1945,1940
1945-02-13,"Off Oakland, California",24,21,3,24,21,3,1945,1940
1945-02-15,"Lagoa Santa, Brazil",11,7,4,11,7,4,1945,1940
1945-02-23,"Snezka mountains, Poland",8,8,0,8,8,0,1945,1940
1945-02-23,"Marion, Virginia",22,19,3,17,15,2,1945,1940
1945-02-23,"Casablanca, Morocco",30,26,4,13,13,0,1945,1940
1945-03-27,"Coral Sea, off Australia",24,20,4,24,20,4,1945,1940
1945-04-09,"Kunming, China",3,0,3,3,0,3,1945,1940
1945-04-14,"Morgantown, West Virginia",20,17,3,20,17,3,1945,1940
1945-04-19,"Near Perth, Australia",13,11,2,13,11,2,1945,1940
1945-04-20,"Near Steinreich, Germany",20,17,3,18,15,3,1945,1940
1945-04-20,"Sweetwater, Texas",25,22,3,25,22,3,1945,1940
1945-04-21,"Near Piesenkofen, Germany",21,16,5,21,16,5,1945,1940
1945-04-23,"North Barrule, Isle of Man, England",31,26,5,31,26,5,1945,1940
